Title,Global Version,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Genre_genre
The Ranch: Part 8,Yes,2020-01-24,7900000,42291.0,4.5,"['Adventure', 'Horror', 'Thriller']","friday the thirteenth,manhattan new york city,boat,hockey mask,anchor","Jason Voorhees is accidentally awakened from his watery grave, and he ends up stalking a ship full of graduating high school students headed to Manhattan, NY.",Adventure
The Ranch: Part 8,Yes,2020-01-24,7900000,42291.0,4.5,"['Adventure', 'Horror', 'Thriller']","friday the thirteenth,manhattan new york city,boat,hockey mask,anchor","Jason Voorhees is accidentally awakened from his watery grave, and he ends up stalking a ship full of graduating high school students headed to Manhattan, NY.",Horror
The Ranch: Part 8,Yes,2020-01-24,7900000,42291.0,4.5,"['Adventure', 'Horror', 'Thriller']","friday the thirteenth,manhattan new york city,boat,hockey mask,anchor","Jason Voorhees is accidentally awakened from his watery grave, and he ends up stalking a ship full of graduating high school students headed to Manhattan, NY.",Thriller
The Silent Sea: Season 1 // 고요의 바다: 시즌 1,Yes,2021-12-24,7900000,46265.23757763975,6.6,['Short'],"tv special,stand up comedy,stand up comedy special",A group of nine people (three women and six men) are seen standing close together as they undergo a wave of intense emotion that threatens to overwhelm them. Color video on LCD flat panel mounted on wall.,Short
Always Be My Maybe,Yes,2019-05-31,7800000,61464.0,6.8,"['Comedy', 'Romance']","asian man black woman relationship,celebrity,cooking,reference to john wick,reference to movie speed","Everyone assumed that Sasha and Marcus would wind up together, except for Sasha and Marcus. Reconnecting after 15 years, the two start to wonder--maybe?",Comedy
Always Be My Maybe,Yes,2019-05-31,7800000,61464.0,6.8,"['Comedy', 'Romance']","asian man black woman relationship,celebrity,cooking,reference to john wick,reference to movie speed","Everyone assumed that Sasha and Marcus would wind up together, except for Sasha and Marcus. Reconnecting after 15 years, the two start to wonder--maybe?",Romance
Arrested Development: Season 4 Remix: Fateful Consequences,No,2018-05-03,7800000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
BoJack Horseman: Season 5,Yes,2018-09-14,7800000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special",Drake analyses the sad horse show.,Comedy
Fear Street Part 1: 1994,Yes,2021-07-02,7800000,91744.0,6.2,"['Drama', 'Horror', 'Mystery']","lesbian character,witch,year 1994,ex girlfriend ex girlfriend relationship,murder",A circle of teenage friends accidentally encounter the ancient evil responsible for a series of brutal murders that have plagued their town for over 300 years. Welcome to Shadyside.,Drama
Fear Street Part 1: 1994,Yes,2021-07-02,7800000,91744.0,6.2,"['Drama', 'Horror', 'Mystery']","lesbian character,witch,year 1994,ex girlfriend ex girlfriend relationship,murder",A circle of teenage friends accidentally encounter the ancient evil responsible for a series of brutal murders that have plagued their town for over 300 years. Welcome to Shadyside.,Horror
Fear Street Part 1: 1994,Yes,2021-07-02,7800000,91744.0,6.2,"['Drama', 'Horror', 'Mystery']","lesbian character,witch,year 1994,ex girlfriend ex girlfriend relationship,murder",A circle of teenage friends accidentally encounter the ancient evil responsible for a series of brutal murders that have plagued their town for over 300 years. Welcome to Shadyside.,Mystery
Hellhole // Ostatnia wieczerza,Yes,2022-10-26,7800000,7370.0,5.8,"['Horror', 'Mystery']","1980s,year 1987,monastery,monk,exorcism","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Horror
Hellhole // Ostatnia wieczerza,Yes,2022-10-26,7800000,7370.0,5.8,"['Horror', 'Mystery']","1980s,year 1987,monastery,monk,exorcism","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Mystery
Mako Mermaids: An H2O Adventure: Season 3,No,2015-05-29,7800000,4545.0,6.8,"['Adventure', 'Comedy', 'Drama']","supernatural power,human mermaid relationship,falling in love with a mermaid,pretty girl,australian","A young man is magically turned a merman, and discovers his underwater origins, after he comes in contact with the magic waters at the mysterious Mako Island guarded by a trio of mermaids.",Adventure
Mako Mermaids: An H2O Adventure: Season 3,No,2015-05-29,7800000,4545.0,6.8,"['Adventure', 'Comedy', 'Drama']","supernatural power,human mermaid relationship,falling in love with a mermaid,pretty girl,australian","A young man is magically turned a merman, and discovers his underwater origins, after he comes in contact with the magic waters at the mysterious Mako Island guarded by a trio of mermaids.",Comedy
Mako Mermaids: An H2O Adventure: Season 3,No,2015-05-29,7800000,4545.0,6.8,"['Adventure', 'Comedy', 'Drama']","supernatural power,human mermaid relationship,falling in love with a mermaid,pretty girl,australian","A young man is magically turned a merman, and discovers his underwater origins, after he comes in contact with the magic waters at the mysterious Mako Island guarded by a trio of mermaids.",Drama
Mixed by Erry,Yes,2023-05-31,7800000,4639.0,7.1,"['Comedy', 'History']","mix tape,italian mafia,meet cute,buried treasure,younger version of character","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Mixed by Erry,Yes,2023-05-31,7800000,4639.0,7.1,"['Comedy', 'History']","mix tape,italian mafia,meet cute,buried treasure,younger version of character","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",History
Shaft,No,2019-06-28,7800000,79974.0,6.0,"['Action', 'Crime', 'Thriller']","fourth part,uncle nephew relationship,blaxploitation,based on novel,title spoken by character",New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,Action
Shaft,No,2019-06-28,7800000,79974.0,6.0,"['Action', 'Crime', 'Thriller']","fourth part,uncle nephew relationship,blaxploitation,based on novel,title spoken by character",New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,Crime
Shaft,No,2019-06-28,7800000,79974.0,6.0,"['Action', 'Crime', 'Thriller']","fourth part,uncle nephew relationship,blaxploitation,based on novel,title spoken by character",New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,Thriller
Teenage Bounty Hunters: Season 1,Yes,2020-08-14,7800000,46265.23757763975,6.6,"['Documentary', 'Short']","year 1949,1940s,20th century","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
Teenage Bounty Hunters: Season 1,Yes,2020-08-14,7800000,46265.23757763975,6.6,"['Documentary', 'Short']","year 1949,1940s,20th century","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
The Law of the Jungle: Season 1 // La ley de la selva: Season 1,No,2023-03-15,7800000,11869.0,8.4,['Short'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
The Main Event,Yes,2020-04-10,7800000,3177.0,5.5,"['Comedy', 'Romance', 'Sport']","boxing sport,sex scene,parody comedy,executive,washed up boxer",A bankrupt entrepreneur attempts to recoup some of her losses by getting a washed-out boxer she picked up as a tax loss back into the ring - an idea her protégé isn&apos;t fond of.,Comedy
The Main Event,Yes,2020-04-10,7800000,3177.0,5.5,"['Comedy', 'Romance', 'Sport']","boxing sport,sex scene,parody comedy,executive,washed up boxer",A bankrupt entrepreneur attempts to recoup some of her losses by getting a washed-out boxer she picked up as a tax loss back into the ring - an idea her protégé isn&apos;t fond of.,Romance
The Main Event,Yes,2020-04-10,7800000,3177.0,5.5,"['Comedy', 'Romance', 'Sport']","boxing sport,sex scene,parody comedy,executive,washed up boxer",A bankrupt entrepreneur attempts to recoup some of her losses by getting a washed-out boxer she picked up as a tax loss back into the ring - an idea her protégé isn&apos;t fond of.,Sport
Unit 42: Season 1 // Unité 42: Saison 1,No,2019-06-14,7800000,8.0,9.4,"['Short', 'Drama']","tv special,stand up comedy,stand up comedy special",A behind the scenes look at Season 12 of Criminal Minds.,Short
Unit 42: Season 1 // Unité 42: Saison 1,No,2019-06-14,7800000,8.0,9.4,"['Short', 'Drama']","tv special,stand up comedy,stand up comedy special",A behind the scenes look at Season 12 of Criminal Minds.,Drama
Yara,Yes,2021-11-05,7800000,6109.0,6.3,"['Crime', 'Drama', 'Thriller']","murder,investigation,prosecutor,female prosecutor,rhythmic gymnastics",A determined prosecutor becomes consumed with the case of a missing 13-year-old and goes to extreme lengths to get to the truth. Based on a real case.,Crime
